Year,Month,Species,HTAP Sector, Emissions (megagrams) , Country 
2005,11,PM2_5,HTAP_8.2_Agriculture_livestock," 7,204.23 ",USA
2005,11,PM2_5,HTAP_8.3_Agriculture_crops," 41,405.18 ",USA
2005,11,PM2_5,HTAP_9_Fires," 100,730.62 ",USA
2005,11,PM2_5,USA_Total," 440,155.10 ",USA
2005,11,SO2,HTAP_2.1_Domestic_Aviation," 1,157.61 ",USA
2005,11,SO2,HTAP_3_Energy," 726,765.05 ",USA
2005,11,SO2,HTAP_4.1_Industry," 176,230.68 ",USA
2005,11,SO2,HTAP_4.2_Fugitive," 23,837.44 ",USA
2005,11,SO2,HTAP_4.3_Solvents, 103.39 ,USA
2005,11,SO2,HTAP_5.1_Road_Transport," 8,210.24 ",USA
2005,11,SO2,HTAP_5.2_Brake_and_Tyre_wear, -   ,USA
2005,11,SO2,HTAP_5.3_Domestic_shipping," 15,094.31 ",USA
2005,11,SO2,HTAP_5.4_Other_ground_transport," 12,158.88 ",USA
2005,11,SO2,HTAP_6_Residential," 52,030.08 ",USA
2005,11,SO2,HTAP_7_Waste," 1,655.33 ",USA
2005,11,SO2,HTAP_8.1_Agricultural_waste_burning, 997.01 ,USA
2005,11,SO2,HTAP_8.2_Agriculture_livestock, -   ,USA
2005,11,SO2,HTAP_8.3_Agriculture_crops, 173.21 ,USA
2005,11,SO2,HTAP_9_Fires," 9,285.68 ",USA
2005,11,SO2,USA_Total," 1,027,698.90 ",USA
2005,11,VOC,HTAP_2.1_Domestic_Aviation," 4,179.02 ",USA
2005,11,VOC,HTAP_3_Energy," 3,320.06 ",USA
2005,11,VOC,HTAP_4.1_Industry," 65,452.28 ",USA
2005,11,VOC,HTAP_4.2_Fugitive," 234,122.85 ",USA
2005,11,VOC,HTAP_4.3_Solvents," 280,672.88 ",USA
2005,11,VOC,HTAP_5.1_Road_Transport," 256,391.23 ",USA
2005,11,VOC,HTAP_5.2_Brake_and_Tyre_wear, 93.07 ,USA
2005,11,VOC,HTAP_5.3_Domestic_shipping, 513.71 ,USA
2005,11,VOC,HTAP_5.4_Other_ground_transport," 3,724.88 ",USA
2005,11,VOC,HTAP_6_Residential," 193,175.95 ",USA
2005,11,VOC,HTAP_7_Waste," 12,532.85 ",USA
2005,11,VOC,HTAP_8.1_Agricultural_waste_burning," 6,090.64 ",USA
2005,11,VOC,HTAP_8.2_Agriculture_livestock," 7,247.75 ",USA
2005,11,VOC,HTAP_8.3_Agriculture_crops, 42.13 ,USA
2005,11,VOC,HTAP_9_Fires," 266,843.69 ",USA
2005,11,VOC,USA_Total," 1,334,403.00 ",USA
2005,12,CO,HTAP_2.1_Domestic_Aviation," 37,481.27 ",USA
2005,12,CO,HTAP_3_Energy," 50,272.49 ",USA
2005,12,CO,HTAP_4.1_Industry," 222,604.31 ",USA
2005,12,CO,HTAP_4.2_Fugitive," 63,601.05 ",USA
2005,12,CO,HTAP_4.3_Solvents, 126.03 ,USA
2005,12,CO,HTAP_5.1_Road_Transport," 3,443,531.47 ",USA
2005,12,CO,HTAP_5.2_Brake_and_Tyre_wear, -   ,USA
2005,12,CO,HTAP_5.3_Domestic_shipping," 1,931.61 ",USA
2005,12,CO,HTAP_5.4_Other_ground_transport," 8,272.25 ",USA
2005,12,CO,HTAP_6_Residential," 1,353,224.72 ",USA
2005,12,CO,HTAP_7_Waste," 93,008.08 ",USA
2005,12,CO,HTAP_8.1_Agricultural_waste_burning," 35,514.50 ",USA
2005,12,CO,HTAP_8.2_Agriculture_livestock, -   ,USA
2005,12,CO,HTAP_8.3_Agriculture_crops," 1,094.99 ",USA
2005,12,CO,HTAP_9_Fires," 621,786.71 ",USA
2005,12,CO,USA_Total," 5,932,449.48 ",USA
2005,12,EC,HTAP_2.1_Domestic_Aviation, 242.41 ,USA
2005,12,EC,HTAP_3_Energy," 1,747.14 ",USA
2005,12,EC,HTAP_4.1_Industry," 1,564.56 ",USA
2005,12,EC,HTAP_4.2_Fugitive, 140.62 ,USA
2005,12,EC,HTAP_4.3_Solvents, 0.07 ,USA
2005,12,EC,HTAP_5.1_Road_Transport," 12,994.08 ",USA
2005,12,EC,HTAP_5.2_Brake_and_Tyre_wear, 135.58 ,USA
2005,12,EC,HTAP_5.3_Domestic_shipping, 278.33 ,USA
2005,12,EC,HTAP_5.4_Other_ground_transport," 1,668.67 ",USA
2005,12,EC,HTAP_6_Residential," 9,641.59 ",USA
2005,12,EC,HTAP_7_Waste," 1,561.61 ",USA
2005,12,EC,HTAP_8.1_Agricultural_waste_burning, 174.23 ,USA
2005,12,EC,HTAP_8.2_Agriculture_livestock, 345.17 ,USA
2005,12,EC,HTAP_8.3_Agriculture_crops, 16.01 ,USA
2005,12,EC,HTAP_9_Fires," 1,843.06 ",USA
2005,12,EC,USA_Total," 32,353.12 ",USA
2005,12,NH3,HTAP_2.1_Domestic_Aviation, -   ,USA
2005,12,NH3,HTAP_3_Energy," 1,917.75 ",USA
2005,12,NH3,HTAP_4.1_Industry," 10,938.80 ",USA
2005,12,NH3,HTAP_4.2_Fugitive, 162.56 ,USA
2005,12,NH3,HTAP_4.3_Solvents, 0.02 ,USA
2005,12,NH3,HTAP_5.1_Road_Transport," 11,950.58 ",USA
2005,12,NH3,HTAP_5.2_Brake_and_Tyre_wear, -   ,USA
2005,12,NH3,HTAP_5.3_Domestic_shipping, 6.92 ,USA
2005,12,NH3,HTAP_5.4_Other_ground_transport, 25.68 ,USA
2005,12,NH3,HTAP_6_Residential," 4,055.95 ",USA
2005,12,NH3,HTAP_7_Waste," 1,515.90 ",USA
2005,12,NH3,HTAP_8.1_Agricultural_waste_burning," 10,488.02 ",USA
2005,12,NH3,HTAP_8.2_Agriculture_livestock," 69,801.40 ",USA
2005,12,NH3,HTAP_8.3_Agriculture_crops, -   ,USA
2005,12,NH3,HTAP_9_Fires," 10,202.51 ",USA
2005,12,NH3,USA_Total," 121,066.08 ",USA
2005,12,NOX,HTAP_2.1_Domestic_Aviation," 8,744.96 ",USA
2005,12,NOX,HTAP_3_Energy," 351,223.55 ",USA
2005,12,NOX,HTAP_4.1_Industry," 181,072.63 ",USA
2005,12,NOX,HTAP_4.2_Fugitive," 57,575.27 ",USA
2005,12,NOX,HTAP_4.3_Solvents, 49.91 ,USA
2005,12,NOX,HTAP_5.1_Road_Transport," 802,715.09 ",USA
2005,12,NOX,HTAP_5.2_Brake_and_Tyre_wear, -   ,USA
2005,12,NOX,HTAP_5.3_Domestic_shipping," 13,500.65 ",USA
2005,12,NOX,HTAP_5.4_Other_ground_transport," 62,480.49 ",USA
2005,12,NOX,HTAP_6_Residential," 212,010.48 ",USA
2005,12,NOX,HTAP_7_Waste," 4,192.46 ",USA
2005,12,NOX,HTAP_8.1_Agricultural_waste_burning," 1,754.70 ",USA
2005,12,NOX,HTAP_8.2_Agriculture_livestock, -   ,USA
2005,12,NOX,HTAP_8.3_Agriculture_crops, 42.26 ,USA
2005,12,NOX,HTAP_9_Fires," 11,280.92 ",USA
2005,12,NOX,USA_Total," 1,706,643.36 ",USA
2005,12,OC,HTAP_2.1_Domestic_Aviation, 132.94 ,USA
2005,12,OC,HTAP_3_Energy," 1,906.22 ",USA
2005,12,OC,HTAP_4.1_Industry," 11,773.55 ",USA
2005,12,OC,HTAP_4.2_Fugitive, 560.28 ,USA
2005,12,OC,HTAP_4.3_Solvents, 58.80 ,USA
2005,12,OC,HTAP_5.1_Road_Transport," 13,470.86 ",USA
2005,12,OC,HTAP_5.2_Brake_and_Tyre_wear, 349.06 ,USA
2005,12,OC,HTAP_5.3_Domestic_shipping, 63.37 ,USA
2005,12,OC,HTAP_5.4_Other_ground_transport, 379.95 ,USA
2005,12,OC,HTAP_6_Residential," 31,439.63 ",USA
2005,12,OC,HTAP_7_Waste," 5,590.26 ",USA
2005,12,OC,HTAP_8.1_Agricultural_waste_burning, 620.50 ,USA
2005,12,OC,HTAP_8.2_Agriculture_livestock," 2,129.19 ",USA
2005,12,OC,HTAP_8.3_Agriculture_crops, 853.49 ,USA
2005,12,OC,HTAP_9_Fires," 26,771.54 ",USA
2005,12,OC,USA_Total," 96,099.66 ",USA
2005,12,PM10,HTAP_2.1_Domestic_Aviation, 812.69 ,USA
2005,12,PM10,HTAP_3_Energy," 48,531.49 ",USA
2005,12,PM10,HTAP_4.1_Industry," 151,911.66 ",USA
2005,12,PM10,HTAP_4.2_Fugitive," 3,602.25 ",USA
2005,12,PM10,HTAP_4.3_Solvents, 123.29 ,USA
2005,12,PM10,HTAP_5.1_Road_Transport," 857,257.77 ",USA
2005,12,PM10,HTAP_5.2_Brake_and_Tyre_wear," 9,372.10 ",USA
2005,12,PM10,HTAP_5.3_Domestic_shipping, 371.60 ,USA
2005,12,PM10,HTAP_5.4_Other_ground_transport," 2,235.60 ",USA
2005,12,PM10,HTAP_6_Residential," 72,393.93 ",USA
2005,12,PM10,HTAP_7_Waste," 16,646.68 ",USA
2005,12,PM10,HTAP_8.1_Agricultural_waste_burning," 3,681.39 ",USA
2005,12,PM10,HTAP_8.2_Agriculture_livestock," 34,684.84 ",USA
2005,12,PM10,HTAP_8.3_Agriculture_crops," 138,583.51 ",USA
2005,12,PM10,HTAP_9_Fires," 66,985.85 ",USA
2005,12,PM10,USA_Total," 1,407,194.66 ",USA
2005,12,PM2_5,HTAP_2.1_Domestic_Aviation, 703.92 ,USA
2005,12,PM2_5,HTAP_3_Energy," 39,842.11 ",USA
2005,12,PM2_5,HTAP_4.1_Industry," 57,597.47 ",USA
2005,12,PM2_5,HTAP_4.2_Fugitive," 3,217.33 ",USA
2005,12,PM2_5,HTAP_4.3_Solvents, 99.24 ,USA
2005,12,PM2_5,HTAP_5.1_Road_Transport," 122,177.92 ",USA
2005,12,PM2_5,HTAP_5.2_Brake_and_Tyre_wear," 1,594.65 ",USA
2005,12,PM2_5,HTAP_5.3_Domestic_shipping, 360.90 ,USA
2005,12,PM2_5,HTAP_5.4_Other_ground_transport," 2,163.73 ",USA
2005,12,PM2_5,HTAP_6_Residential," 67,620.76 ",USA
2005,12,PM2_5,HTAP_7_Waste," 14,830.02 ",USA
2005,12,PM2_5,HTAP_8.1_Agricultural_waste_burning," 1,598.41 ",USA
2005,12,PM2_5,HTAP_8.2_Agriculture_livestock," 6,689.26 ",USA
2005,12,PM2_5,HTAP_8.3_Agriculture_crops," 27,645.78 ",USA
2005,12,PM2_5,HTAP_9_Fires," 57,110.30 ",USA
2005,12,PM2_5,USA_Total," 403,251.82 ",USA
2005,12,SO2,HTAP_2.1_Domestic_Aviation," 1,129.59 ",USA
2005,12,SO2,HTAP_3_Energy," 844,007.81 ",USA
2005,12,SO2,HTAP_4.1_Industry," 182,023.98 ",USA
2005,12,SO2,HTAP_4.2_Fugitive," 24,404.23 ",USA
2005,12,SO2,HTAP_4.3_Solvents, 107.19 ,USA
2005,12,SO2,HTAP_5.1_Road_Transport," 8,407.04 ",USA
2005,12,SO2,HTAP_5.2_Brake_and_Tyre_wear, -   ,USA
2005,12,SO2,HTAP_5.3_Domestic_shipping," 15,106.03 ",USA
2005,12,SO2,HTAP_5.4_Other_ground_transport," 11,899.22 ",USA
2005,12,SO2,HTAP_6_Residential," 74,937.20 ",USA
2005,12,SO2,HTAP_7_Waste," 1,693.59 ",USA
2005,12,SO2,HTAP_8.1_Agricultural_waste_burning, 829.18 ,USA
2005,12,SO2,HTAP_8.2_Agriculture_livestock, -   ,USA
2005,12,SO2,HTAP_8.3_Agriculture_crops, 178.98 ,USA
2005,12,SO2,HTAP_9_Fires," 5,502.67 ",USA
2005,12,SO2,USA_Total," 1,170,226.73 ",USA
2005,12,VOC,HTAP_2.1_Domestic_Aviation," 4,077.82 ",USA
2005,12,VOC,HTAP_3_Energy," 3,727.35 ",USA
2005,12,VOC,HTAP_4.1_Industry," 66,516.33 ",USA
2005,12,VOC,HTAP_4.2_Fugitive," 239,693.24 ",USA
2005,12,VOC,HTAP_4.3_Solvents," 286,498.92 ",USA
2005,12,VOC,HTAP_5.1_Road_Transport," 272,871.65 ",USA
2005,12,VOC,HTAP_5.2_Brake_and_Tyre_wear, 96.17 ,USA
2005,12,VOC,HTAP_5.3_Domestic_shipping, 484.42 ,USA
2005,12,VOC,HTAP_5.4_Other_ground_transport," 3,661.24 ",USA
2005,12,VOC,HTAP_6_Residential," 202,944.68 ",USA
2005,12,VOC,HTAP_7_Waste," 12,880.38 ",USA
2005,12,VOC,HTAP_8.1_Agricultural_waste_burning," 4,638.61 ",USA
2005,12,VOC,HTAP_8.2_Agriculture_livestock," 6,417.78 ",USA
2005,12,VOC,HTAP_8.3_Agriculture_crops, 43.54 ,USA
2005,12,VOC,HTAP_9_Fires," 149,093.09 ",USA
2005,12,VOC,USA_Total," 1,253,645.20 ",USA
2005,annual,CO,HTAP_2.1_Domestic_Aviation," 505,603.80 ",USA
2005,annual,CO,HTAP_3_Energy," 581,715.70 ",USA
2005,annual,CO,HTAP_4.1_Industry," 2,588,648.37 ",USA
2005,annual,CO,HTAP_4.2_Fugitive," 744,540.92 ",USA
2005,annual,CO,HTAP_4.3_Solvents," 1,513.24 ",USA
2005,annual,CO,HTAP_5.1_Road_Transport," 41,120,860.65 ",USA
2005,annual,CO,HTAP_5.2_Brake_and_Tyre_wear, -   ,USA
2005,annual,CO,HTAP_5.3_Domestic_shipping," 24,257.62 ",USA
2005,annual,CO,HTAP_5.4_Other_ground_transport," 99,810.42 ",USA
2005,annual,CO,HTAP_6_Residential," 20,295,492.14 ",USA
2005,annual,CO,HTAP_7_Waste," 1,176,246.76 ",USA
2005,annual,CO,HTAP_8.1_Agricultural_waste_burning," 343,024.79 ",USA
2005,annual,CO,HTAP_8.2_Agriculture_livestock, -   ,USA
2005,annual,CO,HTAP_8.3_Agriculture_crops," 12,892.67 ",USA
2005,annual,CO,HTAP_9_Fires," 10,936,769.11 ",USA
2005,annual,CO,USA_Total," 78,431,376.20 ",USA
2005,annual,EC,HTAP_2.1_Domestic_Aviation," 3,270.37 ",USA
2005,annual,EC,HTAP_3_Energy," 20,191.91 ",USA
2005,annual,EC,HTAP_4.1_Industry," 18,086.07 ",USA
2005,annual,EC,HTAP_4.2_Fugitive," 1,648.40 ",USA
2005,annual,EC,HTAP_4.3_Solvents, 0.85 ,USA
2005,annual,EC,HTAP_5.1_Road_Transport," 156,308.90 ",USA
2005,annual,EC,HTAP_5.2_Brake_and_Tyre_wear," 1,703.59 ",USA
2005,annual,EC,HTAP_5.3_Domestic_shipping," 3,495.13 ",USA
2005,annual,EC,HTAP_5.4_Other_ground_transport," 20,120.92 ",USA
2005,annual,EC,HTAP_6_Residential," 133,303.95 ",USA
2005,annual,EC,HTAP_7_Waste," 19,382.23 ",USA
2005,annual,EC,HTAP_8.1_Agricultural_waste_burning," 2,906.05 ",USA
2005,annual,EC,HTAP_8.2_Agriculture_livestock," 10,399.87 ",USA
2005,annual,EC,HTAP_8.3_Agriculture_crops, 226.81 ,USA
2005,annual,EC,HTAP_9_Fires," 35,136.48 ",USA
2005,annual,EC,USA_Total," 426,181.52 ",USA
2005,annual,NH3,HTAP_2.1_Domestic_Aviation, -   ,USA
2005,annual,NH3,HTAP_3_Energy," 23,092.71 ",USA
2005,annual,NH3,HTAP_4.1_Industry," 131,650.80 ",USA
2005,annual,NH3,HTAP_4.2_Fugitive," 1,911.85 ",USA
2005,annual,NH3,HTAP_4.3_Solvents, 0.20 ,USA
2005,annual,NH3,HTAP_5.1_Road_Transport," 149,726.07 ",USA
2005,annual,NH3,HTAP_5.2_Brake_and_Tyre_wear, -   ,USA
2005,annual,NH3,HTAP_5.3_Domestic_shipping, 86.86 ,USA
2005,annual,NH3,HTAP_5.4_Other_ground_transport, 309.85 ,USA
2005,annual,NH3,HTAP_6_Residential," 29,024.85 ",USA
2005,annual,NH3,HTAP_7_Waste," 17,846.87 ",USA
2005,annual,NH3,HTAP_8.1_Agricultural_waste_burning," 74,863.17 ",USA
2005,annual,NH3,HTAP_8.2_Agriculture_livestock," 2,224,993.93 ",USA
2005,annual,NH3,HTAP_8.3_Agriculture_crops, -   ,USA
2005,annual,NH3,HTAP_9_Fires," 181,747.23 ",USA
2005,annual,NH3,USA_Total," 2,835,254.39 ",USA
2005,annual,NOX,HTAP_2.1_Domestic_Aviation," 117,915.54 ",USA
2005,annual,NOX,HTAP_3_Energy," 3,440,194.00 ",USA
2005,annual,NOX,HTAP_4.1_Industry," 2,148,436.35 ",USA
2005,annual,NOX,HTAP_4.2_Fugitive," 680,080.71 ",USA
2005,annual,NOX,HTAP_4.3_Solvents, 597.67 ,USA
2005,annual,NOX,HTAP_5.1_Road_Transport," 9,392,367.51 ",USA
2005,annual,NOX,HTAP_5.2_Brake_and_Tyre_wear, -   ,USA
2005,annual,NOX,HTAP_5.3_Domestic_shipping," 169,821.26 ",USA
2005,annual,NOX,HTAP_5.4_Other_ground_transport," 753,309.24 ",USA
2005,annual,NOX,HTAP_6_Residential," 2,618,890.07 ",USA
2005,annual,NOX,HTAP_7_Waste," 51,345.35 ",USA
2005,annual,NOX,HTAP_8.1_Agricultural_waste_burning," 15,470.63 ",USA
2005,annual,NOX,HTAP_8.2_Agriculture_livestock, -   ,USA
2005,annual,NOX,HTAP_8.3_Agriculture_crops, 497.53 ,USA
2005,annual,NOX,HTAP_9_Fires," 233,648.08 ",USA
2005,annual,NOX,USA_Total," 19,622,573.93 ",USA
2005,annual,OC,HTAP_2.1_Domestic_Aviation," 1,793.52 ",USA
2005,annual,OC,HTAP_3_Energy," 22,179.61 ",USA
2005,annual,OC,HTAP_4.1_Industry," 137,247.37 ",USA
2005,annual,OC,HTAP_4.2_Fugitive," 6,560.79 ",USA
2005,annual,OC,HTAP_4.3_Solvents, 716.14 ,USA
2005,annual,OC,HTAP_5.1_Road_Transport," 157,292.84 ",USA
2005,annual,OC,HTAP_5.2_Brake_and_Tyre_wear," 4,386.51 ",USA
2005,annual,OC,HTAP_5.3_Domestic_shipping, 795.83 ,USA
2005,annual,OC,HTAP_5.4_Other_ground_transport," 4,581.48 ",USA
2005,annual,OC,HTAP_6_Residential," 227,515.19 ",USA
2005,annual,OC,HTAP_7_Waste," 69,367.61 ",USA
2005,annual,OC,HTAP_8.1_Agricultural_waste_burning," 10,349.81 ",USA
2005,annual,OC,HTAP_8.2_Agriculture_livestock," 64,152.10 ",USA
2005,annual,OC,HTAP_8.3_Agriculture_crops," 15,949.26 ",USA
2005,annual,OC,HTAP_9_Fires," 510,377.16 ",USA
2005,annual,OC,USA_Total," 1,233,265.22 ",USA
2005,annual,PM10,HTAP_2.1_Domestic_Aviation," 10,964.33 ",USA
2005,annual,PM10,HTAP_3_Energy," 559,265.01 ",USA
2005,annual,PM10,HTAP_4.1_Industry," 2,297,359.55 ",USA
2005,annual,PM10,HTAP_4.2_Fugitive," 42,746.73 ",USA
2005,annual,PM10,HTAP_4.3_Solvents," 1,499.15 ",USA
2005,annual,PM10,HTAP_5.1_Road_Transport," 10,064,774.47 ",USA
2005,annual,PM10,HTAP_5.2_Brake_and_Tyre_wear," 117,594.98 ",USA
2005,annual,PM10,HTAP_5.3_Domestic_shipping," 4,666.00 ",USA
2005,annual,PM10,HTAP_5.4_Other_ground_transport," 26,956.94 ",USA
2005,annual,PM10,HTAP_6_Residential," 592,127.84 ",USA
2005,annual,PM10,HTAP_7_Waste," 205,911.43 ",USA
2005,annual,PM10,HTAP_8.1_Agricultural_waste_burning," 44,836.41 ",USA
2005,annual,PM10,HTAP_8.2_Agriculture_livestock," 1,048,235.69 ",USA
2005,annual,PM10,HTAP_8.3_Agriculture_crops," 2,591,645.90 ",USA
2005,annual,PM10,HTAP_9_Fires," 1,275,387.56 ",USA
2005,annual,PM10,USA_Total," 18,883,971.99 ",USA
2005,annual,PM2_5,HTAP_2.1_Domestic_Aviation," 9,496.70 ",USA
2005,annual,PM2_5,HTAP_3_Energy," 458,804.11 ",USA
2005,annual,PM2_5,HTAP_4.1_Industry," 726,266.99 ",USA
2005,annual,PM2_5,HTAP_4.2_Fugitive," 38,161.49 ",USA
2005,annual,PM2_5,HTAP_4.3_Solvents," 1,208.29 ",USA
2005,annual,PM2_5,HTAP_5.1_Road_Transport," 1,437,440.62 ",USA
2005,annual,PM2_5,HTAP_5.2_Brake_and_Tyre_wear," 20,042.06 ",USA
2005,annual,PM2_5,HTAP_5.3_Domestic_shipping," 4,532.07 ",USA
2005,annual,PM2_5,HTAP_5.4_Other_ground_transport," 26,090.42 ",USA
2005,annual,PM2_5,HTAP_6_Residential," 546,581.01 ",USA
2005,annual,PM2_5,HTAP_7_Waste," 183,746.24 ",USA
2005,annual,PM2_5,HTAP_8.1_Agricultural_waste_burning," 26,661.03 ",USA
2005,annual,PM2_5,HTAP_8.2_Agriculture_livestock," 201,548.24 ",USA
2005,annual,PM2_5,HTAP_8.3_Agriculture_crops," 517,070.15 ",USA
2005,annual,PM2_5,HTAP_9_Fires," 1,088,760.44 ",USA
2005,annual,PM2_5,USA_Total," 5,286,409.85 ",USA
2005,annual,SO2,HTAP_2.1_Domestic_Aviation," 15,231.53 ",USA
2005,annual,SO2,HTAP_3_Energy," 9,435,992.28 ",USA
2005,annual,SO2,HTAP_4.1_Industry," 2,148,342.74 ",USA
2005,annual,SO2,HTAP_4.2_Fugitive," 296,268.59 ",USA
2005,annual,SO2,HTAP_4.3_Solvents," 1,279.89 ",USA
2005,annual,SO2,HTAP_5.1_Road_Transport," 105,857.12 ",USA
2005,annual,SO2,HTAP_5.2_Brake_and_Tyre_wear, -   ,USA
2005,annual,SO2,HTAP_5.3_Domestic_shipping," 176,040.42 ",USA
2005,annual,SO2,HTAP_5.4_Other_ground_transport," 143,645.79 ",USA
2005,annual,SO2,HTAP_6_Residential," 656,316.77 ",USA
2005,annual,SO2,HTAP_7_Waste," 20,568.22 ",USA
2005,annual,SO2,HTAP_8.1_Agricultural_waste_burning," 5,444.19 ",USA
2005,annual,SO2,HTAP_8.2_Agriculture_livestock, -   ,USA
2005,annual,SO2,HTAP_8.3_Agriculture_crops," 2,107.34 ",USA
2005,annual,SO2,HTAP_9_Fires," 96,997.36 ",USA
2005,annual,SO2,USA_Total," 13,104,092.26 ",USA
2005,annual,VOC,HTAP_2.1_Domestic_Aviation," 54,991.14 ",USA
2005,annual,VOC,HTAP_3_Energy," 43,599.45 ",USA
2005,annual,VOC,HTAP_4.1_Industry," 785,617.62 ",USA
2005,annual,VOC,HTAP_4.2_Fugitive," 2,873,435.85 ",USA
2005,annual,VOC,HTAP_4.3_Solvents," 3,387,632.98 ",USA
2005,annual,VOC,HTAP_5.1_Road_Transport," 3,287,253.98 ",USA
2005,annual,VOC,HTAP_5.2_Brake_and_Tyre_wear," 1,190.55 ",USA
2005,annual,VOC,HTAP_5.3_Domestic_shipping," 6,104.10 ",USA
2005,annual,VOC,HTAP_5.4_Other_ground_transport," 44,109.36 ",USA
2005,annual,VOC,HTAP_6_Residential," 2,559,690.29 ",USA
2005,annual,VOC,HTAP_7_Waste," 157,425.02 ",USA
2005,annual,VOC,HTAP_8.1_Agricultural_waste_burning," 50,350.25 ",USA
2005,annual,VOC,HTAP_8.2_Agriculture_livestock," 198,751.97 ",USA
2005,annual,VOC,HTAP_8.3_Agriculture_crops, 512.60 ,USA
2005,annual,VOC,HTAP_9_Fires," 2,533,662.22 ",USA
2005,annual,VOC,USA_Total," 15,984,327.39 ",USA
2006,1,CO,HTAP_2.1_Domestic_Aviation," 36,509.93 ",USA
2006,1,CO,HTAP_3_Energy," 46,350.54 ",USA
2006,1,CO,HTAP_4.1_Industry," 188,206.83 ",USA
2006,1,CO,HTAP_4.2_Fugitive," 62,484.57 ",USA
2006,1,CO,HTAP_4.3_Solvents, 66.28 ,USA
2006,1,CO,HTAP_5.1_Road_Transport," 2,828,516.14 ",USA
2006,1,CO,HTAP_5.2_Brake_and_Tyre_wear, -   ,USA
2006,1,CO,HTAP_5.3_Domestic_shipping," 1,394.54 ",USA
2006,1,CO,HTAP_5.4_Other_ground_transport," 8,597.43 ",USA
2006,1,CO,HTAP_6_Residential," 1,195,918.95 ",USA
2006,1,CO,HTAP_7_Waste," 116,959.71 ",USA
2006,1,CO,HTAP_8.1_Agricultural_waste_burning," 37,895.59 ",USA
2006,1,CO,HTAP_8.2_Agriculture_livestock, -   ,USA
2006,1,CO,HTAP_8.3_Agriculture_crops, -   ,USA
2006,1,CO,HTAP_9_Fires," 715,109.74 ",USA
2006,1,CO,USA_Total," 5,238,010.27 ",USA
2006,1,EC,HTAP_2.1_Domestic_Aviation, 236.79 ,USA
2006,1,EC,HTAP_3_Energy," 1,654.51 ",USA
2006,1,EC,HTAP_4.1_Industry," 1,386.57 ",USA
2006,1,EC,HTAP_4.2_Fugitive, 152.57 ,USA
2006,1,EC,HTAP_4.3_Solvents, 0.03 ,USA
2006,1,EC,HTAP_5.1_Road_Transport," 11,604.83 ",USA
2006,1,EC,HTAP_5.2_Brake_and_Tyre_wear, 125.33 ,USA
2006,1,EC,HTAP_5.3_Domestic_shipping, 204.01 ,USA
2006,1,EC,HTAP_5.4_Other_ground_transport," 1,670.06 ",USA
2006,1,EC,HTAP_6_Residential," 7,906.28 ",USA
2006,1,EC,HTAP_7_Waste," 1,854.76 ",USA
2006,1,EC,HTAP_8.1_Agricultural_waste_burning, 213.30 ,USA
2006,1,EC,HTAP_8.2_Agriculture_livestock, 278.76 ,USA
2006,1,EC,HTAP_8.3_Agriculture_crops, 5.49 ,USA
2006,1,EC,HTAP_9_Fires," 2,139.84 ",USA
2006,1,EC,USA_Total," 29,433.13 ",USA
2006,1,NH3,HTAP_2.1_Domestic_Aviation, -   ,USA
2006,1,NH3,HTAP_3_Energy," 1,700.81 ",USA
2006,1,NH3,HTAP_4.1_Industry," 7,042.70 ",USA
2006,1,NH3,HTAP_4.2_Fugitive, 184.94 ,USA
2006,1,NH3,HTAP_4.3_Solvents, 0.69 ,USA
2006,1,NH3,HTAP_5.1_Road_Transport," 10,738.92 ",USA
2006,1,NH3,HTAP_5.2_Brake_and_Tyre_wear, -   ,USA
2006,1,NH3,HTAP_5.3_Domestic_shipping, 5.07 ,USA
2006,1,NH3,HTAP_5.4_Other_ground_transport, 26.69 ,USA
2006,1,NH3,HTAP_6_Residential," 10,031.67 ",USA
2006,1,NH3,HTAP_7_Waste," 1,622.31 ",USA
2006,1,NH3,HTAP_8.1_Agricultural_waste_burning," 10,607.33 ",USA
2006,1,NH3,HTAP_8.2_Agriculture_livestock," 62,903.39 ",USA
2006,1,NH3,HTAP_8.3_Agriculture_crops, -   ,USA
2006,1,NH3,HTAP_9_Fires," 11,731.20 ",USA
2006,1,NH3,USA_Total," 116,595.72 ",USA
2006,1,NOX,HTAP_2.1_Domestic_Aviation," 8,528.59 ",USA
2006,1,NOX,HTAP_3_Energy," 322,351.25 ",USA
2006,1,NOX,HTAP_4.1_Industry," 140,572.91 ",USA
2006,1,NOX,HTAP_4.2_Fugitive," 60,444.17 ",USA
2006,1,NOX,HTAP_4.3_Solvents, 19.99 ,USA
2006,1,NOX,HTAP_5.1_Road_Transport," 687,090.66 ",USA
2006,1,NOX,HTAP_5.2_Brake_and_Tyre_wear, -   ,USA
2006,1,NOX,HTAP_5.3_Domestic_shipping," 9,806.38 ",USA
2006,1,NOX,HTAP_5.4_Other_ground_transport," 63,274.54 ",USA
2006,1,NOX,HTAP_6_Residential," 186,409.22 ",USA
2006,1,NOX,HTAP_7_Waste," 4,793.42 ",USA
2006,1,NOX,HTAP_8.1_Agricultural_waste_burning," 1,802.20 ",USA
2006,1,NOX,HTAP_8.2_Agriculture_livestock, -   ,USA
2006,1,NOX,HTAP_8.3_Agriculture_crops, -   ,USA
2006,1,NOX,HTAP_9_Fires," 13,529.02 ",USA
2006,1,NOX,USA_Total," 1,498,622.36 ",USA
