"em","sector","year","proxy_file","proxybackup_file"
"NMVOC","AIR",1794,"NOx_1920_AIR","population_1794"
"NMVOC","AIR",1795,"NOx_1920_AIR","population_1795"
"NMVOC","AIR",1796,"NOx_1920_AIR","population_1796"
"NMVOC","AIR",1797,"NOx_1920_AIR","population_1797"
"NMVOC","AIR",1798,"NOx_1920_AIR","population_1798"
"NMVOC","AIR",1799,"NOx_1920_AIR","population_1799"
"NMVOC","AIR",1800,"NOx_1920_AIR","population_1800"
"NMVOC","AIR",1801,"NOx_1920_AIR","population_1801"
"NMVOC","AIR",1802,"NOx_1920_AIR","population_1802"
"NMVOC","AIR",1803,"NOx_1920_AIR","population_1803"
"NMVOC","AIR",1804,"NOx_1920_AIR","population_1804"
"NMVOC","AIR",1805,"NOx_1920_AIR","population_1805"
"NMVOC","AIR",1806,"NOx_1920_AIR","population_1806"
"NMVOC","AIR",1807,"NOx_1920_AIR","population_1807"
"NMVOC","AIR",1808,"NOx_1920_AIR","population_1808"
"NMVOC","AIR",1809,"NOx_1920_AIR","population_1809"
"NMVOC","AIR",1810,"NOx_1920_AIR","population_1810"
"NMVOC","AIR",1811,"NOx_1920_AIR","population_1811"
"NMVOC","AIR",1812,"NOx_1920_AIR","population_1812"
"NMVOC","AIR",1813,"NOx_1920_AIR","population_1813"
"NMVOC","AIR",1814,"NOx_1920_AIR","population_1814"
"NMVOC","AIR",1815,"NOx_1920_AIR","population_1815"
"NMVOC","AIR",1816,"NOx_1920_AIR","population_1816"
"NMVOC","AIR",1817,"NOx_1920_AIR","population_1817"
"NMVOC","AIR",1818,"NOx_1920_AIR","population_1818"
"NMVOC","AIR",1819,"NOx_1920_AIR","population_1819"
"NMVOC","AIR",1820,"NOx_1920_AIR","population_1820"
"NMVOC","AIR",1821,"NOx_1920_AIR","population_1821"
"NMVOC","AIR",1822,"NOx_1920_AIR","population_1822"
"NMVOC","AIR",1823,"NOx_1920_AIR","population_1823"
"NMVOC","AIR",1824,"NOx_1920_AIR","population_1824"
"NMVOC","AIR",1825,"NOx_1920_AIR","population_1825"
"NMVOC","AIR",1826,"NOx_1920_AIR","population_1826"
"NMVOC","AIR",1827,"NOx_1920_AIR","population_1827"
"NMVOC","AIR",1828,"NOx_1920_AIR","population_1828"
"NMVOC","AIR",1829,"NOx_1920_AIR","population_1829"
"NMVOC","AIR",1830,"NOx_1920_AIR","population_1830"
"NMVOC","AIR",1831,"NOx_1920_AIR","population_1831"
"NMVOC","AIR",1832,"NOx_1920_AIR","population_1832"
"NMVOC","AIR",1833,"NOx_1920_AIR","population_1833"
"NMVOC","AIR",1834,"NOx_1920_AIR","population_1834"
"NMVOC","AIR",1835,"NOx_1920_AIR","population_1835"
"NMVOC","AIR",1836,"NOx_1920_AIR","population_1836"
"NMVOC","AIR",1837,"NOx_1920_AIR","population_1837"
"NMVOC","AIR",1838,"NOx_1920_AIR","population_1838"
"NMVOC","AIR",1839,"NOx_1920_AIR","population_1839"
"NMVOC","AIR",1840,"NOx_1920_AIR","population_1840"
"NMVOC","AIR",1841,"NOx_1920_AIR","population_1841"
"NMVOC","AIR",1842,"NOx_1920_AIR","population_1842"
"NMVOC","AIR",1843,"NOx_1920_AIR","population_1843"
"NMVOC","AIR",1844,"NOx_1920_AIR","population_1844"
"NMVOC","AIR",1845,"NOx_1920_AIR","population_1845"
"NMVOC","AIR",1846,"NOx_1920_AIR","population_1846"
"NMVOC","AIR",1847,"NOx_1920_AIR","population_1847"
"NMVOC","AIR",1848,"NOx_1920_AIR","population_1848"
"NMVOC","AIR",1849,"NOx_1920_AIR","population_1849"
"NMVOC","AIR",1850,"NOx_1920_AIR","population_1850"
"NMVOC","AIR",1851,"NOx_1920_AIR","population_1851"
"NMVOC","AIR",1852,"NOx_1920_AIR","population_1852"
"NMVOC","AIR",1853,"NOx_1920_AIR","population_1853"
"NMVOC","AIR",1854,"NOx_1920_AIR","population_1854"
"NMVOC","AIR",1855,"NOx_1920_AIR","population_1855"
"NMVOC","AIR",1856,"NOx_1920_AIR","population_1856"
"NMVOC","AIR",1857,"NOx_1920_AIR","population_1857"
"NMVOC","AIR",1858,"NOx_1920_AIR","population_1858"
"NMVOC","AIR",1859,"NOx_1920_AIR","population_1859"
"NMVOC","AIR",1860,"NOx_1920_AIR","population_1860"
"NMVOC","AIR",1861,"NOx_1920_AIR","population_1861"
"NMVOC","AIR",1862,"NOx_1920_AIR","population_1862"
"NMVOC","AIR",1863,"NOx_1920_AIR","population_1863"
"NMVOC","AIR",1864,"NOx_1920_AIR","population_1864"
"NMVOC","AIR",1865,"NOx_1920_AIR","population_1865"
"NMVOC","AIR",1866,"NOx_1920_AIR","population_1866"
"NMVOC","AIR",1867,"NOx_1920_AIR","population_1867"
"NMVOC","AIR",1868,"NOx_1920_AIR","population_1868"
"NMVOC","AIR",1869,"NOx_1920_AIR","population_1869"
"NMVOC","AIR",1870,"NOx_1920_AIR","population_1870"
"NMVOC","AIR",1871,"NOx_1920_AIR","population_1871"
"NMVOC","AIR",1872,"NOx_1920_AIR","population_1872"
"NMVOC","AIR",1873,"NOx_1920_AIR","population_1873"
"NMVOC","AIR",1874,"NOx_1920_AIR","population_1874"
"NMVOC","AIR",1875,"NOx_1920_AIR","population_1875"
"NMVOC","AIR",1876,"NOx_1920_AIR","population_1876"
"NMVOC","AIR",1877,"NOx_1920_AIR","population_1877"
"NMVOC","AIR",1878,"NOx_1920_AIR","population_1878"
"NMVOC","AIR",1879,"NOx_1920_AIR","population_1879"
"NMVOC","AIR",1880,"NOx_1920_AIR","population_1880"
"NMVOC","AIR",1881,"NOx_1920_AIR","population_1881"
"NMVOC","AIR",1882,"NOx_1920_AIR","population_1882"
"NMVOC","AIR",1883,"NOx_1920_AIR","population_1883"
"NMVOC","AIR",1884,"NOx_1920_AIR","population_1884"
"NMVOC","AIR",1885,"NOx_1920_AIR","population_1885"
"NMVOC","AIR",1886,"NOx_1920_AIR","population_1886"
"NMVOC","AIR",1887,"NOx_1920_AIR","population_1887"
"NMVOC","AIR",1888,"NOx_1920_AIR","population_1888"
"NMVOC","AIR",1889,"NOx_1920_AIR","population_1889"
"NMVOC","AIR",1890,"NOx_1920_AIR","population_1890"
"NMVOC","AIR",1891,"NOx_1920_AIR","population_1891"
"NMVOC","AIR",1892,"NOx_1920_AIR","population_1892"
"NMVOC","AIR",1893,"NOx_1920_AIR","population_1893"
"NMVOC","AIR",1894,"NOx_1920_AIR","population_1894"
"NMVOC","AIR",1895,"NOx_1920_AIR","population_1895"
"NMVOC","AIR",1896,"NOx_1920_AIR","population_1896"
"NMVOC","AIR",1897,"NOx_1920_AIR","population_1897"
"NMVOC","AIR",1898,"NOx_1920_AIR","population_1898"
"NMVOC","AIR",1899,"NOx_1920_AIR","population_1899"
"NMVOC","AIR",1900,"NOx_1920_AIR","population_1900"
"NMVOC","AIR",1901,"NOx_1920_AIR","population_1901"
"NMVOC","AIR",1902,"NOx_1920_AIR","population_1902"
"NMVOC","AIR",1903,"NOx_1920_AIR","population_1903"
"NMVOC","AIR",1904,"NOx_1920_AIR","population_1904"
"NMVOC","AIR",1905,"NOx_1920_AIR","population_1905"
"NMVOC","AIR",1906,"NOx_1920_AIR","population_1906"
"NMVOC","AIR",1907,"NOx_1920_AIR","population_1907"
"NMVOC","AIR",1908,"NOx_1920_AIR","population_1908"
"NMVOC","AIR",1909,"NOx_1920_AIR","population_1909"
"NMVOC","AIR",1910,"NOx_1920_AIR","population_1910"
"NMVOC","AIR",1911,"NOx_1920_AIR","population_1911"
"NMVOC","AIR",1912,"NOx_1920_AIR","population_1912"
"NMVOC","AIR",1913,"NOx_1920_AIR","population_1913"
"NMVOC","AIR",1914,"NOx_1920_AIR","population_1914"
"NMVOC","AIR",1915,"NOx_1920_AIR","population_1915"
"NMVOC","AIR",1916,"NOx_1920_AIR","population_1916"
"NMVOC","AIR",1917,"NOx_1920_AIR","population_1917"
"NMVOC","AIR",1918,"NOx_1920_AIR","population_1918"
"NMVOC","AIR",1919,"NOx_1920_AIR","population_1919"
"NMVOC","AIR",1920,"NOx_1920_AIR","population_1920"
"NMVOC","AIR",1921,"NOx_1920_AIR","population_1921"
"NMVOC","AIR",1922,"NOx_1920_AIR","population_1922"
"NMVOC","AIR",1923,"NOx_1920_AIR","population_1923"
"NMVOC","AIR",1924,"NOx_1920_AIR","population_1924"
"NMVOC","AIR",1925,"NOx_1920_AIR","population_1925"
"NMVOC","AIR",1926,"NOx_1920_AIR","population_1926"
"NMVOC","AIR",1927,"NOx_1920_AIR","population_1927"
"NMVOC","AIR",1928,"NOx_1920_AIR","population_1928"
"NMVOC","AIR",1929,"NOx_1920_AIR","population_1929"
"NMVOC","AIR",1930,"NOx_1930_AIR","population_1930"
"NMVOC","AIR",1931,"NOx_1930_AIR","population_1931"
"NMVOC","AIR",1932,"NOx_1930_AIR","population_1932"
"NMVOC","AIR",1933,"NOx_1930_AIR","population_1933"
"NMVOC","AIR",1934,"NOx_1930_AIR","population_1934"
"NMVOC","AIR",1935,"NOx_1930_AIR","population_1935"
"NMVOC","AIR",1936,"NOx_1930_AIR","population_1936"
"NMVOC","AIR",1937,"NOx_1930_AIR","population_1937"
"NMVOC","AIR",1938,"NOx_1930_AIR","population_1938"
"NMVOC","AIR",1939,"NOx_1930_AIR","population_1939"
"NMVOC","AIR",1940,"NOx_1940_AIR","population_1940"
"NMVOC","AIR",1941,"NOx_1940_AIR","population_1941"
"NMVOC","AIR",1942,"NOx_1940_AIR","population_1942"
"NMVOC","AIR",1943,"NOx_1940_AIR","population_1943"
"NMVOC","AIR",1944,"NOx_1940_AIR","population_1944"
"NMVOC","AIR",1945,"NOx_1940_AIR","population_1945"
"NMVOC","AIR",1946,"NOx_1940_AIR","population_1946"
"NMVOC","AIR",1947,"NOx_1940_AIR","population_1947"
"NMVOC","AIR",1948,"NOx_1940_AIR","population_1948"
"NMVOC","AIR",1949,"NOx_1940_AIR","population_1949"
"NMVOC","AIR",1950,"NOx_1950_AIR","population_1950"
"NMVOC","AIR",1951,"NOx_1950_AIR","population_1951"
"NMVOC","AIR",1952,"NOx_1950_AIR","population_1952"
"NMVOC","AIR",1953,"NOx_1950_AIR","population_1953"
"NMVOC","AIR",1954,"NOx_1950_AIR","population_1954"
"NMVOC","AIR",1955,"NOx_1950_AIR","population_1955"
"NMVOC","AIR",1956,"NOx_1950_AIR","population_1956"
"NMVOC","AIR",1957,"NOx_1950_AIR","population_1957"
"NMVOC","AIR",1958,"NOx_1950_AIR","population_1958"
"NMVOC","AIR",1959,"NOx_1950_AIR","population_1959"
"NMVOC","AIR",1960,"NOx_1960_AIR","population_1960"
"NMVOC","AIR",1961,"NOx_1960_AIR","population_1961"
"NMVOC","AIR",1962,"NOx_1960_AIR","population_1962"
"NMVOC","AIR",1963,"NOx_1960_AIR","population_1963"
"NMVOC","AIR",1964,"NOx_1960_AIR","population_1964"
"NMVOC","AIR",1965,"NOx_1960_AIR","population_1965"
"NMVOC","AIR",1966,"NOx_1960_AIR","population_1966"
"NMVOC","AIR",1967,"NOx_1960_AIR","population_1967"
"NMVOC","AIR",1968,"NOx_1960_AIR","population_1968"
"NMVOC","AIR",1969,"NOx_1960_AIR","population_1969"
"NMVOC","AIR",1970,"NOx_1970_AIR","population_1970"
"NMVOC","AIR",1971,"NOx_1970_AIR","population_1971"
"NMVOC","AIR",1972,"NOx_1970_AIR","population_1972"
"NMVOC","AIR",1973,"NOx_1970_AIR","population_1973"
"NMVOC","AIR",1974,"NOx_1970_AIR","population_1974"
"NMVOC","AIR",1975,"NOx_1970_AIR","population_1975"
"NMVOC","AIR",1976,"NOx_1970_AIR","population_1976"
"NMVOC","AIR",1977,"NOx_1970_AIR","population_1977"
"NMVOC","AIR",1978,"NOx_1970_AIR","population_1978"
"NMVOC","AIR",1979,"NOx_1970_AIR","population_1979"
"NMVOC","AIR",1980,"NOx_1980_AIR","population_1980"
"NMVOC","AIR",1981,"NOx_1980_AIR","population_1981"
"NMVOC","AIR",1982,"NOx_1980_AIR","population_1982"
"NMVOC","AIR",1983,"NOx_1980_AIR","population_1983"
"NMVOC","AIR",1984,"NOx_1980_AIR","population_1984"
"NMVOC","AIR",1985,"NOx_1980_AIR","population_1985"
"NMVOC","AIR",1986,"NOx_1980_AIR","population_1986"
"NMVOC","AIR",1987,"NOx_1980_AIR","population_1987"
"NMVOC","AIR",1988,"NOx_1980_AIR","population_1988"
"NMVOC","AIR",1989,"NOx_1980_AIR","population_1989"
"NMVOC","AIR",1990,"NOx_1990_AIR","population_1990"
"NMVOC","AIR",1991,"NOx_1990_AIR","population_1991"
"NMVOC","AIR",1992,"NOx_1990_AIR","population_1992"
"NMVOC","AIR",1993,"NOx_1990_AIR","population_1993"
"NMVOC","AIR",1994,"NOx_1990_AIR","population_1994"
"NMVOC","AIR",1995,"NOx_1990_AIR","population_1995"
"NMVOC","AIR",1996,"NOx_1990_AIR","population_1996"
"NMVOC","AIR",1997,"NOx_1990_AIR","population_1997"
"NMVOC","AIR",1998,"NOx_1990_AIR","population_1998"
"NMVOC","AIR",1999,"NOx_1990_AIR","population_1999"
"NMVOC","AIR",2000,"NOx_2000_AIR","population_2000"
"NMVOC","AIR",2001,"NOx_2000_AIR","population_2001"
"NMVOC","AIR",2002,"NOx_2000_AIR","population_2002"
"NMVOC","AIR",2003,"NOx_2000_AIR","population_2003"
"NMVOC","AIR",2004,"NOx_2000_AIR","population_2004"
"NMVOC","AIR",2005,"NOx_2000_AIR","population_2005"
"NMVOC","AIR",2006,"NOx_2000_AIR","population_2006"
"NMVOC","AIR",2007,"NOx_2000_AIR","population_2007"
"NMVOC","AIR",2008,"NOx_2000_AIR","population_2008"
"NMVOC","AIR",2009,"NOx_2000_AIR","population_2009"
"NMVOC","AIR",2010,"NOx_2000_AIR","population_2010"
"NMVOC","AIR",2011,"NOx_2000_AIR","population_2011"
"NMVOC","AIR",2012,"NOx_2000_AIR","population_2012"
"NMVOC","AIR",2013,"NOx_2000_AIR","population_2013"
"NMVOC","AIR",2014,"NOx_2000_AIR","population_2014"
"NMVOC","AIR",2015,"NOx_2000_AIR","population_2015"
"SO2","AIR",1750,"NOx_1920_AIR","population_1750"
"SO2","AIR",1751,"NOx_1920_AIR","population_1751"
"SO2","AIR",1752,"NOx_1920_AIR","population_1752"
"SO2","AIR",1753,"NOx_1920_AIR","population_1753"
"SO2","AIR",1754,"NOx_1920_AIR","population_1754"
"SO2","AIR",1755,"NOx_1920_AIR","population_1755"
"SO2","AIR",1756,"NOx_1920_AIR","population_1756"
"SO2","AIR",1757,"NOx_1920_AIR","population_1757"
"SO2","AIR",1758,"NOx_1920_AIR","population_1758"
"SO2","AIR",1759,"NOx_1920_AIR","population_1759"
"SO2","AIR",1760,"NOx_1920_AIR","population_1760"
"SO2","AIR",1761,"NOx_1920_AIR","population_1761"
"SO2","AIR",1762,"NOx_1920_AIR","population_1762"
"SO2","AIR",1763,"NOx_1920_AIR","population_1763"
"SO2","AIR",1764,"NOx_1920_AIR","population_1764"
"SO2","AIR",1765,"NOx_1920_AIR","population_1765"
"SO2","AIR",1766,"NOx_1920_AIR","population_1766"
"SO2","AIR",1767,"NOx_1920_AIR","population_1767"
"SO2","AIR",1768,"NOx_1920_AIR","population_1768"
"SO2","AIR",1769,"NOx_1920_AIR","population_1769"
"SO2","AIR",1770,"NOx_1920_AIR","population_1770"
"SO2","AIR",1771,"NOx_1920_AIR","population_1771"
"SO2","AIR",1772,"NOx_1920_AIR","population_1772"
"SO2","AIR",1773,"NOx_1920_AIR","population_1773"
"SO2","AIR",1774,"NOx_1920_AIR","population_1774"
"SO2","AIR",1775,"NOx_1920_AIR","population_1775"
"SO2","AIR",1776,"NOx_1920_AIR","population_1776"
"SO2","AIR",1777,"NOx_1920_AIR","population_1777"
"SO2","AIR",1778,"NOx_1920_AIR","population_1778"
"SO2","AIR",1779,"NOx_1920_AIR","population_1779"
"SO2","AIR",1780,"NOx_1920_AIR","population_1780"
"SO2","AIR",1781,"NOx_1920_AIR","population_1781"
"SO2","AIR",1782,"NOx_1920_AIR","population_1782"
"SO2","AIR",1783,"NOx_1920_AIR","population_1783"
"SO2","AIR",1784,"NOx_1920_AIR","population_1784"
"SO2","AIR",1785,"NOx_1920_AIR","population_1785"
"SO2","AIR",1786,"NOx_1920_AIR","population_1786"
"SO2","AIR",1787,"NOx_1920_AIR","population_1787"
"SO2","AIR",1788,"NOx_1920_AIR","population_1788"
"SO2","AIR",1789,"NOx_1920_AIR","population_1789"
"SO2","AIR",1790,"NOx_1920_AIR","population_1790"
"SO2","AIR",1791,"NOx_1920_AIR","population_1791"
"SO2","AIR",1792,"NOx_1920_AIR","population_1792"
"SO2","AIR",1793,"NOx_1920_AIR","population_1793"
"SO2","AIR",1794,"NOx_1920_AIR","population_1794"
"SO2","AIR",1795,"NOx_1920_AIR","population_1795"
"SO2","AIR",1796,"NOx_1920_AIR","population_1796"
"SO2","AIR",1797,"NOx_1920_AIR","population_1797"
"SO2","AIR",1798,"NOx_1920_AIR","population_1798"
"SO2","AIR",1799,"NOx_1920_AIR","population_1799"
"SO2","AIR",1800,"NOx_1920_AIR","population_1800"
"SO2","AIR",1801,"NOx_1920_AIR","population_1801"
"SO2","AIR",1802,"NOx_1920_AIR","population_1802"
"SO2","AIR",1803,"NOx_1920_AIR","population_1803"
"SO2","AIR",1804,"NOx_1920_AIR","population_1804"
"SO2","AIR",1805,"NOx_1920_AIR","population_1805"
"SO2","AIR",1806,"NOx_1920_AIR","population_1806"
"SO2","AIR",1807,"NOx_1920_AIR","population_1807"
"SO2","AIR",1808,"NOx_1920_AIR","population_1808"
"SO2","AIR",1809,"NOx_1920_AIR","population_1809"
"SO2","AIR",1810,"NOx_1920_AIR","population_1810"
"SO2","AIR",1811,"NOx_1920_AIR","population_1811"
"SO2","AIR",1812,"NOx_1920_AIR","population_1812"
"SO2","AIR",1813,"NOx_1920_AIR","population_1813"
"SO2","AIR",1814,"NOx_1920_AIR","population_1814"
"SO2","AIR",1815,"NOx_1920_AIR","population_1815"
"SO2","AIR",1816,"NOx_1920_AIR","population_1816"
"SO2","AIR",1817,"NOx_1920_AIR","population_1817"
"SO2","AIR",1818,"NOx_1920_AIR","population_1818"
"SO2","AIR",1819,"NOx_1920_AIR","population_1819"
"SO2","AIR",1820,"NOx_1920_AIR","population_1820"
"SO2","AIR",1821,"NOx_1920_AIR","population_1821"
"SO2","AIR",1822,"NOx_1920_AIR","population_1822"
"SO2","AIR",1823,"NOx_1920_AIR","population_1823"
"SO2","AIR",1824,"NOx_1920_AIR","population_1824"
"SO2","AIR",1825,"NOx_1920_AIR","population_1825"
"SO2","AIR",1826,"NOx_1920_AIR","population_1826"
"SO2","AIR",1827,"NOx_1920_AIR","population_1827"
"SO2","AIR",1828,"NOx_1920_AIR","population_1828"
"SO2","AIR",1829,"NOx_1920_AIR","population_1829"
"SO2","AIR",1830,"NOx_1920_AIR","population_1830"
"SO2","AIR",1831,"NOx_1920_AIR","population_1831"
"SO2","AIR",1832,"NOx_1920_AIR","population_1832"
"SO2","AIR",1833,"NOx_1920_AIR","population_1833"
"SO2","AIR",1834,"NOx_1920_AIR","population_1834"
"SO2","AIR",1835,"NOx_1920_AIR","population_1835"
"SO2","AIR",1836,"NOx_1920_AIR","population_1836"
"SO2","AIR",1837,"NOx_1920_AIR","population_1837"
"SO2","AIR",1838,"NOx_1920_AIR","population_1838"
"SO2","AIR",1839,"NOx_1920_AIR","population_1839"
"SO2","AIR",1840,"NOx_1920_AIR","population_1840"
"SO2","AIR",1841,"NOx_1920_AIR","population_1841"
"SO2","AIR",1842,"NOx_1920_AIR","population_1842"
"SO2","AIR",1843,"NOx_1920_AIR","population_1843"
"SO2","AIR",1844,"NOx_1920_AIR","population_1844"
"SO2","AIR",1845,"NOx_1920_AIR","population_1845"
"SO2","AIR",1846,"NOx_1920_AIR","population_1846"
"SO2","AIR",1847,"NOx_1920_AIR","population_1847"
"SO2","AIR",1848,"NOx_1920_AIR","population_1848"
"SO2","AIR",1849,"NOx_1920_AIR","population_1849"
"SO2","AIR",1850,"NOx_1920_AIR","population_1850"
"SO2","AIR",1851,"NOx_1920_AIR","population_1851"
"SO2","AIR",1852,"NOx_1920_AIR","population_1852"
"SO2","AIR",1853,"NOx_1920_AIR","population_1853"
"SO2","AIR",1854,"NOx_1920_AIR","population_1854"
"SO2","AIR",1855,"NOx_1920_AIR","population_1855"
"SO2","AIR",1856,"NOx_1920_AIR","population_1856"
"SO2","AIR",1857,"NOx_1920_AIR","population_1857"
"SO2","AIR",1858,"NOx_1920_AIR","population_1858"
"SO2","AIR",1859,"NOx_1920_AIR","population_1859"
"SO2","AIR",1860,"NOx_1920_AIR","population_1860"
"SO2","AIR",1861,"NOx_1920_AIR","population_1861"
"SO2","AIR",1862,"NOx_1920_AIR","population_1862"
"SO2","AIR",1863,"NOx_1920_AIR","population_1863"
"SO2","AIR",1864,"NOx_1920_AIR","population_1864"
"SO2","AIR",1865,"NOx_1920_AIR","population_1865"
"SO2","AIR",1866,"NOx_1920_AIR","population_1866"
"SO2","AIR",1867,"NOx_1920_AIR","population_1867"
"SO2","AIR",1868,"NOx_1920_AIR","population_1868"
"SO2","AIR",1869,"NOx_1920_AIR","population_1869"
"SO2","AIR",1870,"NOx_1920_AIR","population_1870"
"SO2","AIR",1871,"NOx_1920_AIR","population_1871"
"SO2","AIR",1872,"NOx_1920_AIR","population_1872"
"SO2","AIR",1873,"NOx_1920_AIR","population_1873"
"SO2","AIR",1874,"NOx_1920_AIR","population_1874"
"SO2","AIR",1875,"NOx_1920_AIR","population_1875"
"SO2","AIR",1876,"NOx_1920_AIR","population_1876"
"SO2","AIR",1877,"NOx_1920_AIR","population_1877"
"SO2","AIR",1878,"NOx_1920_AIR","population_1878"
"SO2","AIR",1879,"NOx_1920_AIR","population_1879"
"SO2","AIR",1880,"NOx_1920_AIR","population_1880"
"SO2","AIR",1881,"NOx_1920_AIR","population_1881"
"SO2","AIR",1882,"NOx_1920_AIR","population_1882"
"SO2","AIR",1883,"NOx_1920_AIR","population_1883"
"SO2","AIR",1884,"NOx_1920_AIR","population_1884"
"SO2","AIR",1885,"NOx_1920_AIR","population_1885"
"SO2","AIR",1886,"NOx_1920_AIR","population_1886"
"SO2","AIR",1887,"NOx_1920_AIR","population_1887"
"SO2","AIR",1888,"NOx_1920_AIR","population_1888"
"SO2","AIR",1889,"NOx_1920_AIR","population_1889"
"SO2","AIR",1890,"NOx_1920_AIR","population_1890"
"SO2","AIR",1891,"NOx_1920_AIR","population_1891"
"SO2","AIR",1892,"NOx_1920_AIR","population_1892"
"SO2","AIR",1893,"NOx_1920_AIR","population_1893"
"SO2","AIR",1894,"NOx_1920_AIR","population_1894"
"SO2","AIR",1895,"NOx_1920_AIR","population_1895"
"SO2","AIR",1896,"NOx_1920_AIR","population_1896"
"SO2","AIR",1897,"NOx_1920_AIR","population_1897"
"SO2","AIR",1898,"NOx_1920_AIR","population_1898"
"SO2","AIR",1899,"NOx_1920_AIR","population_1899"
"SO2","AIR",1900,"NOx_1920_AIR","population_1900"
"SO2","AIR",1901,"NOx_1920_AIR","population_1901"
"SO2","AIR",1902,"NOx_1920_AIR","population_1902"
"SO2","AIR",1903,"NOx_1920_AIR","population_1903"
"SO2","AIR",1904,"NOx_1920_AIR","population_1904"
"SO2","AIR",1905,"NOx_1920_AIR","population_1905"
"SO2","AIR",1906,"NOx_1920_AIR","population_1906"
"SO2","AIR",1907,"NOx_1920_AIR","population_1907"
"SO2","AIR",1908,"NOx_1920_AIR","population_1908"
"SO2","AIR",1909,"NOx_1920_AIR","population_1909"
"SO2","AIR",1910,"NOx_1920_AIR","population_1910"
"SO2","AIR",1911,"NOx_1920_AIR","population_1911"
"SO2","AIR",1912,"NOx_1920_AIR","population_1912"
"SO2","AIR",1913,"NOx_1920_AIR","population_1913"
"SO2","AIR",1914,"NOx_1920_AIR","population_1914"
"SO2","AIR",1915,"NOx_1920_AIR","population_1915"
"SO2","AIR",1916,"NOx_1920_AIR","population_1916"
"SO2","AIR",1917,"NOx_1920_AIR","population_1917"
"SO2","AIR",1918,"NOx_1920_AIR","population_1918"
"SO2","AIR",1919,"NOx_1920_AIR","population_1919"
"SO2","AIR",1920,"NOx_1920_AIR","population_1920"
"SO2","AIR",1921,"NOx_1920_AIR","population_1921"
"SO2","AIR",1922,"NOx_1920_AIR","population_1922"
"SO2","AIR",1923,"NOx_1920_AIR","population_1923"
"SO2","AIR",1924,"NOx_1920_AIR","population_1924"
"SO2","AIR",1925,"NOx_1920_AIR","population_1925"
"SO2","AIR",1926,"NOx_1920_AIR","population_1926"
"SO2","AIR",1927,"NOx_1920_AIR","population_1927"
"SO2","AIR",1928,"NOx_1920_AIR","population_1928"
"SO2","AIR",1929,"NOx_1920_AIR","population_1929"
"SO2","AIR",1930,"NOx_1930_AIR","population_1930"
"SO2","AIR",1931,"NOx_1930_AIR","population_1931"
"SO2","AIR",1932,"NOx_1930_AIR","population_1932"
"SO2","AIR",1933,"NOx_1930_AIR","population_1933"
"SO2","AIR",1934,"NOx_1930_AIR","population_1934"
"SO2","AIR",1935,"NOx_1930_AIR","population_1935"
"SO2","AIR",1936,"NOx_1930_AIR","population_1936"
"SO2","AIR",1937,"NOx_1930_AIR","population_1937"
"SO2","AIR",1938,"NOx_1930_AIR","population_1938"
"SO2","AIR",1939,"NOx_1930_AIR","population_1939"
"SO2","AIR",1940,"NOx_1940_AIR","population_1940"
"SO2","AIR",1941,"NOx_1940_AIR","population_1941"
"SO2","AIR",1942,"NOx_1940_AIR","population_1942"
"SO2","AIR",1943,"NOx_1940_AIR","population_1943"
"SO2","AIR",1944,"NOx_1940_AIR","population_1944"
"SO2","AIR",1945,"NOx_1940_AIR","population_1945"
"SO2","AIR",1946,"NOx_1940_AIR","population_1946"
"SO2","AIR",1947,"NOx_1940_AIR","population_1947"
"SO2","AIR",1948,"NOx_1940_AIR","population_1948"
"SO2","AIR",1949,"NOx_1940_AIR","population_1949"
"SO2","AIR",1950,"NOx_1950_AIR","population_1950"
"SO2","AIR",1951,"NOx_1950_AIR","population_1951"
"SO2","AIR",1952,"NOx_1950_AIR","population_1952"
"SO2","AIR",1953,"NOx_1950_AIR","population_1953"
"SO2","AIR",1954,"NOx_1950_AIR","population_1954"
"SO2","AIR",1955,"NOx_1950_AIR","population_1955"
"SO2","AIR",1956,"NOx_1950_AIR","population_1956"
"SO2","AIR",1957,"NOx_1950_AIR","population_1957"
"SO2","AIR",1958,"NOx_1950_AIR","population_1958"
"SO2","AIR",1959,"NOx_1950_AIR","population_1959"
"SO2","AIR",1960,"NOx_1960_AIR","population_1960"
"SO2","AIR",1961,"NOx_1960_AIR","population_1961"
"SO2","AIR",1962,"NOx_1960_AIR","population_1962"
"SO2","AIR",1963,"NOx_1960_AIR","population_1963"
"SO2","AIR",1964,"NOx_1960_AIR","population_1964"
"SO2","AIR",1965,"NOx_1960_AIR","population_1965"
"SO2","AIR",1966,"NOx_1960_AIR","population_1966"
"SO2","AIR",1967,"NOx_1960_AIR","population_1967"
"SO2","AIR",1968,"NOx_1960_AIR","population_1968"
"SO2","AIR",1969,"NOx_1960_AIR","population_1969"
"SO2","AIR",1970,"NOx_1970_AIR","population_1970"
"SO2","AIR",1971,"NOx_1970_AIR","population_1971"
"SO2","AIR",1972,"NOx_1970_AIR","population_1972"
"SO2","AIR",1973,"NOx_1970_AIR","population_1973"
"SO2","AIR",1974,"NOx_1970_AIR","population_1974"
"SO2","AIR",1975,"NOx_1970_AIR","population_1975"
"SO2","AIR",1976,"NOx_1970_AIR","population_1976"
"SO2","AIR",1977,"NOx_1970_AIR","population_1977"
"SO2","AIR",1978,"NOx_1970_AIR","population_1978"
